class_id,class_name,precision,recall,f1,support
0,Negative,0.6088709677419355,0.7330097087378641,0.6651982378854625,206
1,Neutral,0.5679012345679012,0.25,0.3471698113207547,184
2,Positive,0.6666666666666666,0.7869822485207101,0.7218453188602443,338
