class_id,class_name,precision,recall,f1,support
0,Negative,0.6602870813397129,0.6699029126213593,0.6650602409638554,206
1,Neutral,0.4517543859649123,0.5597826086956522,0.5,184
2,Positive,0.7491408934707904,0.6449704142011834,0.6931637519872814,338
