class_id,class_name,precision,recall,f1,support
0,Negative,0.6141078838174274,0.7184466019417476,0.6621923937360179,206
1,Neutral,0.4695121951219512,0.41847826086956524,0.4425287356321839,184
2,Positive,0.7058823529411765,0.6745562130177515,0.6898638426626323,338
