class_id,class_name,precision,recall,f1,support
0,Negative,0.6574074074074074,0.6893203883495146,0.6729857819905213,206
1,Neutral,0.44129554655870445,0.592391304347826,0.505800464037123,184
2,Positive,0.7622641509433963,0.5976331360946746,0.6699834162520729,338
