class_id,class_name,precision,recall,f1,support
0,Negative,0.673469387755102,0.6407766990291263,0.6567164179104478,206
1,Neutral,0.4391891891891892,0.3532608695652174,0.39156626506024095,184
2,Positive,0.6536458333333334,0.742603550295858,0.6952908587257618,338
