class_id,class_name,precision,recall,f1,support
0,Negative,0.6291079812206573,0.6504854368932039,0.639618138424821,206
1,Neutral,0.5103448275862069,0.40217391304347827,0.44984802431610943,184
2,Positive,0.6567567567567567,0.7189349112426036,0.6864406779661016,338
