class_id,class_name,precision,recall,f1,support
0,Negative,0.6371681415929203,0.6990291262135923,0.6666666666666666,206
1,Neutral,0.43359375,0.6032608695652174,0.5045454545454545,184
2,Positive,0.7560975609756098,0.5502958579881657,0.636986301369863,338
