class_id,class_name,precision,recall,f1,support
0,Negative,0.625,0.7524271844660194,0.6828193832599119,206
1,Neutral,0.5,0.41304347826086957,0.4523809523809524,184
2,Positive,0.7134146341463414,0.6923076923076923,0.7027027027027027,338
