class_id,class_name,precision,recall,f1,support
0,Negative,0.6390243902439025,0.6359223300970874,0.6374695863746959,206
1,Neutral,0.5028901734104047,0.47282608695652173,0.48739495798319327,184
2,Positive,0.6857142857142857,0.7100591715976331,0.6976744186046512,338
