class_id,class_name,precision,recall,f1,support
0,Negative,0.625,0.6310679611650486,0.6280193236714976,206
1,Neutral,0.4936708860759494,0.42391304347826086,0.45614035087719296,184
2,Positive,0.6657458563535912,0.7130177514792899,0.6885714285714286,338
