class_id,class_name,precision,recall,f1,support
0,Negative,0.6372549019607843,0.6310679611650486,0.6341463414634146,206
1,Neutral,0.5058139534883721,0.47282608695652173,0.4887640449438202,184
2,Positive,0.6846590909090909,0.7130177514792899,0.6985507246376812,338
