class_id,class_name,precision,recall,f1,support
0,Negative,0.6271929824561403,0.6941747572815534,0.6589861751152074,206
1,Neutral,0.4271356783919598,0.46195652173913043,0.44386422976501305,184
2,Positive,0.7142857142857143,0.636094674556213,0.672926447574335,338
