class_id,class_name,precision,recall,f1,support
0,Negative,0.6350710900473934,0.6504854368932039,0.6426858513189448,206
1,Neutral,0.4906832298136646,0.42934782608695654,0.4579710144927536,184
2,Positive,0.6713483146067416,0.7071005917159763,0.6887608069164265,338
