class_id,class_name,precision,recall,f1,support
0,Negative,0.7055214723926381,0.558252427184466,0.6233062330623306,206
1,Neutral,0.43555555555555553,0.532608695652174,0.4792176039119804,184
2,Positive,0.6911764705882353,0.6952662721893491,0.6932153392330384,338
