class_id,class_name,precision,recall,f1,support
0,Negative,0.6651162790697674,0.6941747572815534,0.6793349168646081,206
1,Neutral,0.41304347826086957,0.41304347826086957,0.41304347826086957,184
2,Positive,0.6778115501519757,0.6597633136094675,0.6686656671664168,338
